#Mean of hydro01m.dat hydro02m.dat hydro03m.dat hydro04m.dat hydro05m.dat hydro06m.dat hydro07m.dat hydro08m.dat hydro09m.dat hydro10m.dat
#Fields: dist.z  meanFes  stdDeviation  stdError
#gnuplot command: plot './mintozeroFes.dat' u 1:2:4 w e
 -3.5400  14.3918   4.0006   1.2651
 -3.5200  13.9538   3.6717   1.1611
 -3.5000  13.5229   3.3541   1.0607
 -3.4800  13.0813   3.1268   0.9888
 -3.4600  12.6613   3.0410   0.9616
 -3.4400  12.3042   3.0468   0.9635
 -3.4200  12.0328   3.0306   0.9584
 -3.4000  11.8252   2.9629   0.9370
 -3.3800  11.6317   2.9454   0.9314
 -3.3600  11.4033   3.1162   0.9854
 -3.3400  11.1362   3.5029   1.1077
 -3.3200  10.8606   3.9994   1.2647
 -3.3000  10.5987   4.4411   1.4044
 -3.2800  10.3648   4.6818   1.4805
 -3.2600  10.1464   4.6525   1.4712
 -3.2400   9.9317   4.3880   1.3876
 -3.2200   9.7070   4.0253   1.2729
 -3.2000   9.4510   3.7171   1.1754
 -3.1800   9.1133   3.5599   1.1257
 -3.1600   8.6599   3.5531   1.1236
 -3.1400   8.0889   3.6062   1.1404
 -3.1200   7.4587   3.5924   1.1360
 -3.1000   6.8586   3.4596   1.0940
 -3.0800   6.3427   3.2515   1.0282
 -3.0600   5.9192   3.0486   0.9641
 -3.0400   5.5432   2.8702   0.9076
 -3.0200   5.1597   2.7125   0.8578
 -3.0000   4.7437   2.5966   0.8211
 -2.9800   4.3293   2.5283   0.7995
 -2.9600   3.9745   2.4479   0.7741
 -2.9400   3.7180   2.3453   0.7417
 -2.9200   3.5415   2.3757   0.7513
 -2.9000   3.3821   2.6131   0.8263
 -2.8800   3.1589   2.8826   0.9116
 -2.8600   2.8167   2.9952   0.9472
 -2.8400   2.3520   2.9312   0.9269
 -2.8200   1.8241   2.8127   0.8894
 -2.8000   1.3225   2.7652   0.8744
 -2.7800   0.9344   2.8064   0.8875
 -2.7600   0.7084   2.9188   0.9230
 -2.7400   0.6307   3.1026   0.9811
 -2.7200   0.6437   3.3416   1.0567
 -2.7000   0.6826   3.5469   1.1216
 -2.6800   0.7075   3.6339   1.1491
 -2.6600   0.7058   3.6029   1.1393
 -2.6400   0.6775   3.5281   1.1157
 -2.6200   0.6320   3.4742   1.0986
 -2.6000   0.5681   3.4291   1.0844
 -2.5800   0.4882   3.3698   1.0656
 -2.5600   0.3855   3.3212   1.0502
 -2.5400   0.2757   3.3960   1.0739
 -2.5200   0.1925   3.6690   1.1602
 -2.5000   0.1921   4.1195   1.3027
 -2.4800   0.3209   4.6190   1.4607
 -2.4600   0.5995   5.0418   1.5944
 -2.4400   0.9746   5.2931   1.6738
 -2.4200   1.3302   5.3350   1.6871
 -2.4000   1.5369   5.2051   1.6460
 -2.3800   1.5113   5.0042   1.5825
 -2.3600   1.2620   4.8464   1.5326
 -2.3400   0.8987   4.8078   1.5204
 -2.3200   0.5610   4.8745   1.5414
 -2.3000   0.3320   4.9855   1.5766
 -2.2800   0.2019   5.0873   1.6087
 -2.2600   0.1163   5.1326   1.6231
 -2.2400   0.0421   5.1015   1.6132
 -2.2200   0.0000   5.0053   1.5828
 -2.2000   0.0444   4.8795   1.5430
 -2.1800   0.2116   4.7459   1.5008
 -2.1600   0.4603   4.6338   1.4653
 -2.1400   0.7035   4.6060   1.4566
 -2.1200   0.8624   4.7241   1.4939
 -2.1000   0.9319   4.9762   1.5736
 -2.0800   1.0051   5.2948   1.6744
 -2.0600   1.2056   5.5518   1.7556
 -2.0400   1.6221   5.6230   1.7781
 -2.0200   2.2390   5.4554   1.7251
 -2.0000   2.9380   5.1276   1.6215
 -1.9800   3.5890   4.8106   1.5212
 -1.9600   4.1189   4.6232   1.4620
 -1.9400   4.5524   4.5748   1.4467
 -1.9200   4.9676   4.6044   1.4560
 -1.9000   5.4247   4.6684   1.4763
 -1.8800   5.9246   4.7369   1.4980
 -1.8600   6.3969   4.7641   1.5065
 -1.8400   6.7831   4.7454   1.5006
 -1.8200   7.0650   4.7530   1.5030
 -1.8000   7.2873   4.8743   1.5414
 -1.7800   7.5140   5.1091   1.6156
 -1.7600   7.8009   5.3758   1.7000
 -1.7400   8.1572   5.5855   1.7663
 -1.7200   8.5612   5.7119   1.8063
 -1.7000   8.9769   5.7806   1.8280
 -1.6800   9.3827   5.8623   1.8538
 -1.6600   9.8018   5.9741   1.8892
 -1.6400  10.2670   6.0769   1.9217
 -1.6200  10.8162   6.0913   1.9262
 -1.6000  11.4316   5.9815   1.8915
 -1.5800  12.0717   5.7849   1.8293
 -1.5600  12.6984   5.5614   1.7587
 -1.5400  13.3116   5.3656   1.6968
 -1.5200  13.9244   5.2527   1.6610
 -1.5000  14.5424   5.2931   1.6738
 -1.4800  15.1417   5.5313   1.7492
 -1.4600  15.6894   5.9164   1.8709
 -1.4400  16.1871   6.3516   2.0086
 -1.4200  16.6749   6.7342   2.1296
 -1.4000  17.2388   6.9512   2.1982
 -1.3800  17.9444   6.9415   2.1951
 -1.3600  18.8332   6.7674   2.1400
 -1.3400  19.8852   6.5746   2.0791
 -1.3200  21.0327   6.4561   2.0416
 -1.3000  22.1590   6.3672   2.0135
 -1.2800  23.1686   6.2271   1.9692
 -1.2600  23.9982   6.0084   1.9000
 -1.2400  24.6730   5.7572   1.8206
 -1.2200  25.2751   5.5579   1.7576
 -1.2000  25.9005   5.4786   1.7325
 -1.1800  26.6273   5.5211   1.7459
 -1.1600  27.5026   5.6241   1.7785
 -1.1400  28.5404   5.6971   1.8016
 -1.1200  29.6998   5.7309   1.8123
 -1.1000  30.9026   5.7826   1.8286
 -1.0800  32.0560   5.9103   1.8690
 -1.0600  33.1103   6.0893   1.9256
 -1.0400  34.0635   6.2436   1.9744
 -1.0200  34.9447   6.3261   2.0005
 -1.0000  35.8002   6.3360   2.0036
 -0.9800  36.6507   6.2711   1.9831
 -0.9600  37.5374   6.1406   1.9418
 -0.9400  38.5070   5.9570   1.8838
 -0.9200  39.6170   5.7478   1.8176
 -0.9000  40.8830   5.5379   1.7512
 -0.8800  42.2873   5.3456   1.6904
 -0.8600  43.7510   5.1810   1.6384
 -0.8400  45.1974   5.0470   1.5960
 -0.8200  46.5676   4.9543   1.5667
 -0.8000  47.8273   4.9041   1.5508
 -0.7800  48.9609   4.8894   1.5462
 -0.7600  49.9592   4.8877   1.5456
 -0.7400  50.8349   4.9005   1.5497
 -0.7200  51.6396   4.9412   1.5626
 -0.7000  52.4546   4.9885   1.5775
 -0.6800  53.3863   5.0245   1.5889
 -0.6600  54.5085   5.0301   1.5907
 -0.6400  55.8230   5.0009   1.5814
 -0.6200  57.2632   4.9454   1.5639
 -0.6000  58.7166   4.8913   1.5468
 -0.5800  60.0768   4.8930   1.5473
 -0.5600  61.2943   4.9924   1.5787
 -0.5400  62.3835   5.1848   1.6396
 -0.5200  63.4045   5.4041   1.7089
 -0.5000  64.4447   5.5842   1.7659
 -0.4800  65.5931   5.7070   1.8047
 -0.4600  66.9104   5.7646   1.8229
 -0.4400  68.4035   5.7340   1.8132
 -0.4200  70.0309   5.5976   1.7701
 -0.4000  71.7074   5.3825   1.7021
 -0.3800  73.3251   5.1796   1.6379
 -0.3600  74.8038   5.1186   1.6187
 -0.3400  76.0963   5.2707   1.6667
 -0.3200  77.2080   5.6114   1.7745
 -0.3000  78.2109   6.0355   1.9086
 -0.2800  79.2273   6.4257   2.0320
 -0.2600  80.3925   6.6807   2.1126
 -0.2400  81.7971   6.7545   2.1360
 -0.2200  83.4397   6.6549   2.1045
 -0.2000  85.2328   6.4561   2.0416
 -0.1800  87.0291   6.2678   1.9820
 -0.1600  88.6959   6.1756   1.9529
 -0.1400  90.1509   6.1978   1.9599
 -0.1200  91.3727   6.2950   1.9907
 -0.1000  92.3830   6.4192   2.0299
 -0.0800  93.2136   6.5449   2.0697
 -0.0600  93.9020   6.6702   2.1093
 -0.0400  94.4889   6.8042   2.1517
 -0.0200  95.0141   6.9480   2.1972
  0.0000  95.5310   7.0997   2.2451
  0.0200  96.0707   7.2480   2.2920
  0.0400  96.6396   7.3813   2.3342
  0.0600  97.2183   7.4829   2.3663
  0.0800  97.7712   7.5442   2.3857
  0.1000  98.2662   7.5653   2.3923
  0.1200  98.6866   7.5589   2.3903
  0.1400  99.0280   7.5418   2.3849
  0.1600  99.2956   7.5246   2.3795
  0.1800  99.4988   7.5130   2.3758
  0.2000  99.6477   7.5104   2.3750
  0.2200  99.7561   7.5174   2.3772
  0.2400  99.8355   7.5338   2.3824
  0.2600  99.9026   7.5636   2.3918
  0.2800  99.9668   7.6078   2.4058
  0.3000 100.0323   7.6655   2.4240
  0.3200 100.0954   7.7289   2.4441
  0.3400 100.1503   7.7889   2.4631
  0.3600 100.1930   7.8380   2.4786
  0.3800 100.2219   7.8725   2.4895
  0.4000 100.2393   7.8938   2.4962
  0.4200 100.2484   7.9049   2.4998
  0.4400 100.2526   7.9102   2.5014
  0.4600 100.2543   7.9123   2.5021
  0.4800 100.2553   7.9135   2.5025
